Amount,TransactionType,Location,Hour,Device,IsFraud
5008.26,Merchant Payment,Kolkata,4,iOS,0
19209.92,Merchant Payment,Chennai,8,iOS,0
42382.55,Bill Payment,Bangalore,12,Android,0
39826.39,Send Money,Chennai,6,Android,0
37399.93,Send Money,Kolkata,17,iOS,0
25399.29,Bill Payment,Bangalore,6,Android,0
42470.73,Merchant Payment,Chennai,22,iOS,0
30274.5,Merchant Payment,Hyderabad,17,iOS,0
36487.29,Send Money,Delhi,16,iOS,0
24323.68,Send Money,Bangalore,4,iOS,0
863.72,Send Money,Chennai,8,iOS,0
2800.33,Bill Payment,Kolkata,2,iOS,0
14197.91,Send Money,Delhi,15,Android,0
3538.76,Merchant Payment,Delhi,6,iOS,0
21517.12,Bill Payment,Mumbai,11,iOS,0
15386.09,Bill Payment,Mumbai,3,iOS,0
32437.48,Merchant Payment,Delhi,5,Android,1
20484.02,Bill Payment,Kolkata,18,Android,0
1009.16,Merchant Payment,Kolkata,9,Android,0
18514.27,Merchant Payment,Bangalore,7,iOS,0
9128.12,Merchant Payment,Kolkata,13,Android,0
28193.35,Bill Payment,Mumbai,0,Android,0
39365.66,Send Money,Kolkata,7,iOS,0
14853.5,Merchant Payment,Delhi,11,iOS,0
39528.21,Bill Payment,Bangalore,5,iOS,0
43988.47,Send Money,Delhi,11,iOS,1
26309.76,Send Money,Mumbai,23,iOS,0
41837.44,Send Money,Chennai,19,Android,0
49359.29,Merchant Payment,Chennai,10,iOS,0
16905.58,Merchant Payment,Mumbai,19,iOS,1
43278.03,Send Money,Chennai,8,iOS,0
46863.0,Bill Payment,Bangalore,13,Android,0
26468.39,Merchant Payment,Delhi,12,Android,0
41510.39,Send Money,Hyderabad,0,Android,0
2349.83,Bill Payment,Chennai,23,iOS,0
27283.86,Send Money,Kolkata,10,Android,0
31396.29,Send Money,Kolkata,14,Android,0
37435.78,Merchant Payment,Mumbai,16,iOS,0
5783.01,Bill Payment,Mumbai,10,iOS,0
32936.62,Merchant Payment,Hyderabad,16,iOS,0
7342.0,Bill Payment,Bangalore,1,Android,0
26786.48,Bill Payment,Kolkata,17,Android,0
14011.41,Send Money,Chennai,11,iOS,0
15462.55,Send Money,Kolkata,6,Android,0
19931.12,Merchant Payment,Kolkata,8,Android,0
25430.54,Send Money,Delhi,20,Android,0
12558.91,Bill Payment,Hyderabad,23,Android,0
20094.28,Send Money,Delhi,7,iOS,0
33104.29,Merchant Payment,Bangalore,6,iOS,0
29899.03,Merchant Payment,Delhi,6,Android,0
48948.56,Bill Payment,Hyderabad,8,iOS,0
20232.76,Send Money,Bangalore,1,Android,0
38812.66,Send Money,Mumbai,16,Android,0
46543.91,Send Money,Chennai,11,iOS,1
25068.48,Merchant Payment,Mumbai,18,Android,0
22253.94,Send Money,Hyderabad,2,iOS,0
12698.41,Send Money,Chennai,2,iOS,0
48197.33,Send Money,Delhi,9,iOS,0
27986.55,Merchant Payment,Bangalore,15,iOS,0
12627.21,Bill Payment,Bangalore,22,Android,0
29286.8,Bill Payment,Mumbai,0,iOS,0
45713.79,Merchant Payment,Hyderabad,2,Android,0
40048.81,Merchant Payment,Bangalore,23,iOS,0
24758.64,Bill Payment,Chennai,0,iOS,0
7207.7,Send Money,Bangalore,4,Android,0
19093.41,Merchant Payment,Hyderabad,3,iOS,0
22610.25,Bill Payment,Mumbai,9,Android,0
22094.5,Merchant Payment,Bangalore,1,Android,0
18058.07,Send Money,Delhi,10,Android,0
15346.76,Merchant Payment,Kolkata,20,Android,0
176.63,Send Money,Kolkata,0,Android,0
43592.15,Bill Payment,Kolkata,4,iOS,0
23496.13,Merchant Payment,Hyderabad,2,Android,0
27400.76,Merchant Payment,Mumbai,23,Android,0
42047.56,Bill Payment,Chennai,6,Android,0
48707.1,Bill Payment,Kolkata,3,Android,1
11866.46,Send Money,Hyderabad,4,iOS,0
21510.8,Merchant Payment,Delhi,14,Android,0
42466.81,Send Money,Hyderabad,13,Android,0
33425.1,Send Money,Delhi,7,iOS,0
8951.71,Send Money,Bangalore,22,iOS,0
31517.7,Bill Payment,Hyderabad,13,iOS,0
27163.96,Send Money,Delhi,20,iOS,0
31928.85,Bill Payment,Delhi,4,Android,0
11786.92,Merchant Payment,Mumbai,17,Android,0
10631.26,Bill Payment,Bangalore,10,iOS,0
31854.91,Send Money,Chennai,8,Android,0
10422.83,Bill Payment,Delhi,3,Android,0
47955.71,Merchant Payment,Bangalore,11,iOS,1
9484.04,Bill Payment,Delhi,1,iOS,0
32694.5,Merchant Payment,Chennai,18,iOS,0
5215.8,Merchant Payment,Bangalore,22,Android,0
21809.44,Merchant Payment,Delhi,16,iOS,0
44846.06,Send Money,Chennai,18,Android,0
22192.21,Merchant Payment,Mumbai,1,iOS,0
42556.64,Merchant Payment,Chennai,22,iOS,0
19430.02,Send Money,Delhi,8,Android,0
23965.59,Merchant Payment,Delhi,19,iOS,0
20699.71,Bill Payment,Chennai,23,iOS,0
34540.91,Bill Payment,Chennai,3,iOS,0
21113.69,Bill Payment,Delhi,8,Android,0
8572.42,Send Money,Mumbai,18,Android,0
9466.03,Send Money,Kolkata,1,iOS,0
36941.32,Send Money,Kolkata,2,iOS,0
5603.74,Send Money,Chennai,20,Android,0
27345.28,Send Money,Delhi,12,iOS,0
38624.53,Bill Payment,Kolkata,1,Android,0
5876.99,Bill Payment,Kolkata,21,iOS,0
45572.61,Send Money,Hyderabad,22,iOS,0
36789.59,Bill Payment,Delhi,6,Android,0
28641.08,Merchant Payment,Delhi,19,Android,0
32645.8,Bill Payment,Delhi,3,Android,0
20877.02,Bill Payment,Chennai,20,iOS,0
40988.25,Send Money,Hyderabad,15,iOS,0
39741.21,Send Money,Delhi,16,Android,0
6206.8,Merchant Payment,Bangalore,14,iOS,0
19918.34,Send Money,Kolkata,17,Android,0
18771.27,Send Money,Delhi,4,iOS,0
12275.23,Send Money,Mumbai,10,Android,0
45719.23,Merchant Payment,Hyderabad,10,iOS,0
48659.7,Merchant Payment,Bangalore,22,Android,0
33587.29,Merchant Payment,Bangalore,3,iOS,1
28379.5,Bill Payment,Kolkata,17,iOS,0
28798.32,Bill Payment,Hyderabad,8,Android,0
9865.03,Merchant Payment,Hyderabad,19,Android,0
45292.93,Send Money,Mumbai,12,iOS,0
19242.37,Merchant Payment,Kolkata,9,Android,0
25880.5,Bill Payment,Delhi,1,Android,0
30551.98,Bill Payment,Mumbai,17,iOS,0
27434.48,Send Money,Delhi,19,Android,0
14270.34,Bill Payment,Hyderabad,6,iOS,0
41310.19,Merchant Payment,Mumbai,17,Android,0
1844.82,Send Money,Bangalore,8,iOS,0
30603.85,Bill Payment,Bangalore,9,iOS,0
24139.82,Merchant Payment,Kolkata,12,iOS,0
20512.68,Bill Payment,Bangalore,11,Android,0
3624.0,Bill Payment,Kolkata,2,iOS,0
20330.94,Merchant Payment,Delhi,23,iOS,0
11580.01,Bill Payment,Chennai,11,iOS,0
24546.7,Bill Payment,Bangalore,17,iOS,0
23270.66,Merchant Payment,Mumbai,15,iOS,0
45757.62,Bill Payment,Hyderabad,8,Android,0
30641.24,Send Money,Kolkata,1,iOS,1
19537.81,Send Money,Bangalore,16,Android,0
2740.26,Send Money,Delhi,9,Android,0
6749.61,Send Money,Delhi,2,Android,1
47542.06,Send Money,Kolkata,15,iOS,0
33618.26,Merchant Payment,Delhi,20,iOS,0
27692.47,Send Money,Bangalore,4,Android,0
844.18,Send Money,Chennai,14,Android,0
39306.74,Send Money,Kolkata,11,iOS,0
39212.82,Merchant Payment,Delhi,20,Android,0
39230.22,Bill Payment,Bangalore,2,iOS,0
48537.81,Bill Payment,Kolkata,13,iOS,0
25045.73,Merchant Payment,Chennai,21,iOS,0
14988.53,Send Money,Mumbai,1,Android,0
4737.38,Send Money,Hyderabad,3,Android,0
46711.01,Bill Payment,Chennai,2,iOS,0
36741.8,Merchant Payment,Kolkata,1,iOS,1
45937.33,Bill Payment,Chennai,0,Android,1
48651.2,Merchant Payment,Delhi,23,Android,0
34589.39,Bill Payment,Kolkata,18,Android,0
21164.69,Merchant Payment,Bangalore,18,Android,0
89.61,Send Money,Bangalore,18,Android,0
33322.77,Merchant Payment,Chennai,10,iOS,0
891.97,Merchant Payment,Bangalore,0,Android,0
19973.02,Merchant Payment,Mumbai,15,Android,0
42008.13,Bill Payment,Bangalore,11,Android,0
22669.21,Bill Payment,Delhi,18,iOS,0
2415.54,Merchant Payment,Mumbai,5,iOS,0
5731.58,Send Money,Chennai,7,iOS,0
27911.28,Merchant Payment,Chennai,18,Android,0
44563.86,Bill Payment,Kolkata,9,Android,0
34046.37,Merchant Payment,Hyderabad,8,iOS,0
45164.7,Send Money,Chennai,8,iOS,0
28383.1,Bill Payment,Bangalore,18,iOS,0
4613.05,Send Money,Mumbai,18,Android,0
17108.48,Send Money,Bangalore,0,iOS,1
40024.38,Bill Payment,Delhi,3,Android,0
27249.49,Bill Payment,Bangalore,23,Android,0
7210.96,Merchant Payment,Hyderabad,4,iOS,0
17425.46,Bill Payment,Delhi,10,Android,0
42443.35,Send Money,Delhi,19,Android,0
16378.96,Send Money,Mumbai,0,Android,0
17356.02,Bill Payment,Chennai,8,Android,0
24910.67,Bill Payment,Chennai,16,Android,0
37879.77,Merchant Payment,Bangalore,21,Android,0
44291.65,Bill Payment,Kolkata,4,Android,0
28879.9,Merchant Payment,Bangalore,20,Android,0
43278.49,Bill Payment,Mumbai,13,iOS,0
8045.24,Bill Payment,Mumbai,21,Android,0
42639.79,Bill Payment,Kolkata,1,iOS,1
45582.76,Merchant Payment,Mumbai,21,Android,1
13995.1,Bill Payment,Chennai,4,Android,0
1881.54,Bill Payment,Delhi,20,Android,0
47124.04,Send Money,Bangalore,15,Android,0
24585.43,Send Money,Bangalore,23,iOS,0
9181.72,Merchant Payment,Kolkata,5,Android,0
26652.13,Merchant Payment,Bangalore,20,iOS,0
11347.44,Merchant Payment,Bangalore,20,Android,0
9736.93,Send Money,Delhi,1,iOS,0
25474.27,Send Money,Bangalore,15,iOS,0
17337.31,Send Money,Bangalore,21,iOS,0
44810.63,Bill Payment,Hyderabad,3,iOS,0
7210.05,Send Money,Bangalore,12,Android,0
10431.43,Send Money,Kolkata,5,Android,0
36517.58,Merchant Payment,Kolkata,13,iOS,0
38406.75,Bill Payment,Hyderabad,20,Android,0
3000.31,Bill Payment,Bangalore,20,iOS,0
2036.15,Send Money,Bangalore,22,Android,0
39983.26,Merchant Payment,Delhi,1,Android,1
45957.87,Merchant Payment,Chennai,5,iOS,0
7793.89,Send Money,Bangalore,6,iOS,0
394.01,Bill Payment,Delhi,17,iOS,0
3421.52,Send Money,Delhi,10,iOS,0
46759.15,Send Money,Chennai,17,Android,0
2694.85,Merchant Payment,Kolkata,20,Android,0
16008.3,Merchant Payment,Mumbai,23,Android,0
8221.01,Bill Payment,Delhi,13,iOS,0
12622.3,Merchant Payment,Bangalore,16,iOS,0
36593.83,Send Money,Kolkata,14,Android,1
19847.92,Send Money,Mumbai,15,Android,0
22506.99,Send Money,Bangalore,11,Android,0
33973.02,Send Money,Kolkata,23,iOS,1
37173.4,Send Money,Hyderabad,19,Android,0
48281.72,Merchant Payment,Hyderabad,1,iOS,0
47237.28,Merchant Payment,Kolkata,3,Android,0
47399.78,Merchant Payment,Hyderabad,10,Android,0
22212.87,Bill Payment,Kolkata,23,Android,0
3485.76,Merchant Payment,Kolkata,3,Android,0
17554.13,Merchant Payment,Kolkata,4,iOS,0
6959.34,Bill Payment,Chennai,16,Android,0
39661.09,Send Money,Mumbai,1,iOS,0
31738.69,Send Money,Bangalore,2,Android,1
23444.12,Merchant Payment,Mumbai,6,Android,0
21909.48,Bill Payment,Bangalore,1,iOS,0
30623.56,Merchant Payment,Kolkata,23,iOS,0
33825.67,Send Money,Hyderabad,20,Android,0
34637.02,Send Money,Bangalore,17,iOS,0
29943.08,Merchant Payment,Delhi,9,iOS,0
2122.51,Send Money,Chennai,14,Android,0
11462.67,Bill Payment,Chennai,23,Android,1
34428.46,Send Money,Bangalore,0,Android,0
29461.03,Merchant Payment,Kolkata,23,Android,0
28737.39,Merchant Payment,Kolkata,5,Android,0
28558.63,Send Money,Hyderabad,6,Android,0
5066.56,Send Money,Chennai,18,Android,0
33552.86,Bill Payment,Chennai,17,Android,0
26226.25,Merchant Payment,Kolkata,14,iOS,0
40668.98,Bill Payment,Delhi,13,iOS,0
36409.87,Send Money,Bangalore,6,iOS,0
1038.27,Merchant Payment,Kolkata,3,iOS,0
34692.74,Send Money,Bangalore,23,iOS,0
2481.75,Merchant Payment,Kolkata,13,iOS,0
26362.75,Send Money,Delhi,6,iOS,0
33505.1,Send Money,Hyderabad,2,iOS,0
30252.01,Send Money,Bangalore,22,Android,0
49435.55,Bill Payment,Delhi,4,Android,0
47949.81,Merchant Payment,Hyderabad,12,iOS,0
18991.32,Merchant Payment,Chennai,8,iOS,0
13367.86,Bill Payment,Mumbai,10,iOS,0
43068.11,Send Money,Kolkata,4,Android,1
15574.63,Send Money,Bangalore,8,Android,0
25119.98,Send Money,Delhi,1,iOS,0
47267.82,Bill Payment,Chennai,14,Android,0
26440.73,Merchant Payment,Mumbai,5,Android,0
42721.21,Bill Payment,Mumbai,12,iOS,0
8658.01,Merchant Payment,Bangalore,16,iOS,0
16352.35,Bill Payment,Hyderabad,13,iOS,0
4679.9,Send Money,Delhi,6,Android,0
16878.2,Send Money,Delhi,9,Android,0
8895.26,Send Money,Hyderabad,12,Android,0
17284.26,Send Money,Kolkata,14,iOS,0
19851.14,Merchant Payment,Hyderabad,8,iOS,0
7483.65,Merchant Payment,Bangalore,12,Android,0
32597.43,Bill Payment,Mumbai,12,Android,0
7424.31,Merchant Payment,Kolkata,9,iOS,0
8925.7,Bill Payment,Delhi,23,Android,0
48680.98,Merchant Payment,Hyderabad,15,Android,0
29399.05,Merchant Payment,Chennai,23,Android,0
9170.26,Bill Payment,Bangalore,1,Android,0
7270.58,Merchant Payment,Chennai,8,Android,0
34447.16,Bill Payment,Kolkata,10,iOS,0
33193.46,Bill Payment,Chennai,15,Android,0
30750.9,Merchant Payment,Chennai,4,Android,0
33485.87,Send Money,Hyderabad,22,Android,0
19012.22,Send Money,Chennai,3,Android,0
19057.41,Send Money,Kolkata,12,Android,0
14576.38,Send Money,Kolkata,4,iOS,0
17249.3,Merchant Payment,Bangalore,1,iOS,0
132.28,Send Money,Chennai,6,Android,0
41082.62,Send Money,Delhi,12,Android,0
40090.73,Merchant Payment,Delhi,8,Android,0
21116.04,Bill Payment,Mumbai,18,iOS,0
37087.43,Send Money,Bangalore,9,Android,0
39549.25,Merchant Payment,Chennai,19,iOS,0
5600.67,Bill Payment,Hyderabad,17,Android,0
33248.37,Merchant Payment,Mumbai,16,Android,0
7419.97,Bill Payment,Hyderabad,18,iOS,0
12789.49,Merchant Payment,Kolkata,0,Android,0
23427.51,Send Money,Mumbai,23,iOS,0
6675.88,Merchant Payment,Kolkata,22,Android,0
30806.12,Bill Payment,Mumbai,16,Android,1
6639.67,Merchant Payment,Mumbai,10,iOS,0
39223.82,Send Money,Bangalore,6,iOS,0
45636.02,Send Money,Delhi,8,Android,0
27897.31,Merchant Payment,Delhi,3,iOS,0
1527.87,Merchant Payment,Mumbai,3,Android,0
35389.05,Send Money,Chennai,14,iOS,0
17171.58,Send Money,Kolkata,3,iOS,0
2333.44,Bill Payment,Delhi,3,Android,1
16485.66,Merchant Payment,Kolkata,4,iOS,0
43500.4,Bill Payment,Hyderabad,12,iOS,0
15677.46,Bill Payment,Hyderabad,12,Android,0
32492.58,Bill Payment,Mumbai,23,iOS,0
8464.31,Merchant Payment,Delhi,5,iOS,0
48181.24,Send Money,Kolkata,16,Android,0
49065.16,Merchant Payment,Mumbai,5,iOS,1
34343.32,Bill Payment,Chennai,5,iOS,0
28273.43,Bill Payment,Mumbai,11,iOS,0
34468.63,Bill Payment,Bangalore,13,Android,0
41151.09,Merchant Payment,Mumbai,2,Android,0
38593.65,Send Money,Hyderabad,22,iOS,0
31960.18,Bill Payment,Kolkata,3,iOS,0
20996.14,Send Money,Chennai,4,Android,0
33663.43,Merchant Payment,Bangalore,10,Android,0
15533.01,Bill Payment,Delhi,5,Android,0
1221.58,Send Money,Delhi,13,iOS,0
31014.32,Merchant Payment,Mumbai,3,Android,0
6775.31,Merchant Payment,Mumbai,23,iOS,0
27957.14,Send Money,Bangalore,4,Android,0
33761.5,Send Money,Hyderabad,13,iOS,1
4405.86,Send Money,Hyderabad,4,iOS,0
18450.2,Bill Payment,Bangalore,2,Android,0
45204.62,Merchant Payment,Kolkata,5,Android,0
11243.02,Bill Payment,Bangalore,18,iOS,0
26234.44,Bill Payment,Mumbai,4,Android,0
26114.49,Bill Payment,Hyderabad,13,iOS,0
20557.71,Send Money,Kolkata,14,iOS,0
2020.27,Send Money,Mumbai,4,iOS,0
287.02,Bill Payment,Mumbai,7,Android,0
28826.8,Merchant Payment,Kolkata,10,Android,0
26398.18,Bill Payment,Mumbai,21,iOS,0
8758.16,Bill Payment,Chennai,20,iOS,0
47214.05,Send Money,Delhi,4,iOS,1
6382.31,Bill Payment,Chennai,15,Android,0
19981.79,Bill Payment,Bangalore,19,Android,0
10371.16,Send Money,Hyderabad,21,Android,0
14787.4,Bill Payment,Delhi,6,Android,0
19788.26,Bill Payment,Bangalore,14,Android,0
10343.02,Merchant Payment,Bangalore,21,iOS,0
12978.13,Merchant Payment,Chennai,19,iOS,0
26313.31,Send Money,Bangalore,23,Android,1
23786.54,Send Money,Kolkata,22,Android,0
7074.19,Send Money,Kolkata,13,Android,0
18405.4,Merchant Payment,Delhi,18,iOS,0
23443.94,Bill Payment,Delhi,13,Android,0
3047.76,Merchant Payment,Hyderabad,9,iOS,0
47147.49,Send Money,Bangalore,3,Android,0
7935.01,Merchant Payment,Kolkata,14,iOS,0
9360.34,Merchant Payment,Hyderabad,7,iOS,0
40807.92,Send Money,Mumbai,18,Android,0
19253.22,Send Money,Hyderabad,23,Android,0
1380.22,Send Money,Chennai,18,iOS,0
9506.09,Bill Payment,Chennai,2,iOS,0
45111.32,Send Money,Chennai,1,Android,1
8501.54,Send Money,Bangalore,0,iOS,0
9072.71,Send Money,Mumbai,18,Android,0
8314.43,Merchant Payment,Hyderabad,15,iOS,0
20387.01,Send Money,Mumbai,17,Android,0
36620.19,Bill Payment,Chennai,18,Android,0
11871.64,Bill Payment,Kolkata,0,Android,0
47733.65,Bill Payment,Bangalore,16,iOS,0
22483.27,Bill Payment,Bangalore,5,iOS,0
4836.44,Merchant Payment,Hyderabad,7,Android,0
41291.97,Send Money,Mumbai,13,Android,0
42293.1,Bill Payment,Kolkata,8,Android,0
17303.95,Bill Payment,Bangalore,19,Android,0
1037.56,Send Money,Mumbai,20,iOS,0
14316.27,Merchant Payment,Delhi,15,iOS,0
32654.39,Send Money,Delhi,20,iOS,0
12671.2,Send Money,Bangalore,3,iOS,1
40165.46,Bill Payment,Delhi,1,iOS,1
21517.63,Bill Payment,Hyderabad,19,Android,0
18331.61,Bill Payment,Delhi,14,iOS,0
36694.76,Bill Payment,Bangalore,10,Android,0
40259.43,Send Money,Delhi,8,iOS,0
3875.22,Send Money,Delhi,2,Android,0
10888.73,Bill Payment,Delhi,6,Android,0
38432.45,Merchant Payment,Chennai,18,Android,0
45393.93,Send Money,Mumbai,10,Android,0
14484.72,Bill Payment,Hyderabad,1,Android,0
45538.73,Bill Payment,Bangalore,2,Android,0
29931.35,Send Money,Chennai,7,Android,0
33576.07,Merchant Payment,Chennai,7,iOS,0
31400.96,Merchant Payment,Kolkata,1,iOS,0
9866.84,Bill Payment,Hyderabad,13,iOS,0
36429.78,Send Money,Chennai,8,Android,1
14715.05,Merchant Payment,Delhi,9,Android,0
39426.03,Bill Payment,Bangalore,5,Android,1
9614.12,Send Money,Chennai,17,Android,0
30831.87,Send Money,Hyderabad,10,iOS,0
48232.19,Bill Payment,Kolkata,9,Android,0
27210.78,Send Money,Delhi,18,Android,0
47557.8,Bill Payment,Mumbai,19,Android,0
7413.39,Bill Payment,Kolkata,2,Android,0
9097.66,Merchant Payment,Hyderabad,2,Android,0
43174.18,Send Money,Hyderabad,15,Android,0
4004.21,Send Money,Hyderabad,16,iOS,0
14856.82,Bill Payment,Chennai,20,iOS,0
29197.93,Bill Payment,Kolkata,21,Android,0
43440.34,Bill Payment,Chennai,20,iOS,0
9028.76,Bill Payment,Bangalore,12,iOS,0
4435.31,Send Money,Kolkata,6,Android,0
1013.82,Bill Payment,Bangalore,5,Android,0
33551.86,Bill Payment,Delhi,18,iOS,0
20992.16,Bill Payment,Delhi,9,iOS,0
46858.18,Bill Payment,Bangalore,10,Android,0
48377.43,Merchant Payment,Mumbai,9,Android,0
32687.3,Merchant Payment,Hyderabad,12,iOS,0
22642.23,Send Money,Delhi,6,iOS,0
20723.17,Bill Payment,Mumbai,14,iOS,0
1810.05,Send Money,Chennai,22,iOS,0
19218.44,Send Money,Kolkata,22,iOS,1
10044.21,Send Money,Mumbai,21,Android,0
46122.39,Merchant Payment,Mumbai,12,Android,0
24350.23,Merchant Payment,Kolkata,22,Android,0
36972.06,Send Money,Hyderabad,6,iOS,0
48308.49,Merchant Payment,Bangalore,22,Android,0
14782.13,Send Money,Delhi,2,Android,1
8009.87,Merchant Payment,Chennai,14,Android,0
13562.81,Bill Payment,Mumbai,13,iOS,0
4838.66,Bill Payment,Chennai,5,Android,0
5257.79,Merchant Payment,Kolkata,14,iOS,0
11248.06,Bill Payment,Mumbai,4,Android,0
45575.31,Bill Payment,Bangalore,16,Android,0
9505.56,Send Money,Hyderabad,21,iOS,0
9308.77,Send Money,Delhi,20,iOS,0
1308.13,Send Money,Chennai,17,iOS,0
29602.01,Merchant Payment,Delhi,4,iOS,0
1191.18,Bill Payment,Kolkata,4,Android,0
9793.2,Bill Payment,Kolkata,13,iOS,0
10346.79,Merchant Payment,Chennai,7,Android,0
37844.81,Bill Payment,Mumbai,17,iOS,0
48031.53,Merchant Payment,Hyderabad,8,iOS,0
32137.9,Bill Payment,Chennai,18,iOS,0
30045.22,Send Money,Mumbai,16,iOS,1
30254.28,Merchant Payment,Delhi,22,Android,0
25409.52,Send Money,Kolkata,1,Android,0
12668.05,Merchant Payment,Chennai,12,Android,0
8887.56,Merchant Payment,Mumbai,7,iOS,0
18920.84,Bill Payment,Mumbai,20,iOS,0
11183.99,Send Money,Delhi,20,Android,0
35423.33,Bill Payment,Mumbai,6,Android,0
48983.46,Send Money,Hyderabad,22,iOS,0
24970.48,Send Money,Delhi,3,Android,1
25007.52,Send Money,Hyderabad,7,Android,0
32389.96,Send Money,Mumbai,6,Android,1
27568.1,Send Money,Chennai,23,iOS,0
17218.69,Merchant Payment,Bangalore,16,iOS,0
49583.94,Merchant Payment,Bangalore,1,Android,0
46056.74,Send Money,Mumbai,3,iOS,1
41192.19,Merchant Payment,Mumbai,20,iOS,0
48635.42,Bill Payment,Delhi,13,iOS,0
23122.89,Merchant Payment,Delhi,17,Android,0
24711.16,Bill Payment,Chennai,17,Android,0
40803.22,Merchant Payment,Bangalore,11,Android,0
37970.11,Merchant Payment,Chennai,7,iOS,0
28470.25,Send Money,Bangalore,4,iOS,0
14717.41,Send Money,Hyderabad,8,iOS,0
25447.99,Send Money,Delhi,15,iOS,0
49678.49,Bill Payment,Hyderabad,5,iOS,0
1909.12,Send Money,Kolkata,3,Android,1
25238.91,Bill Payment,Delhi,9,iOS,0
33453.0,Send Money,Kolkata,10,Android,0
26183.94,Merchant Payment,Kolkata,3,iOS,0
44955.55,Bill Payment,Chennai,19,Android,0
30717.26,Merchant Payment,Bangalore,6,iOS,0
48306.13,Bill Payment,Delhi,3,iOS,1
23485.45,Merchant Payment,Delhi,17,Android,0
18952.8,Merchant Payment,Kolkata,7,Android,0
14904.48,Bill Payment,Mumbai,1,iOS,0
43159.89,Bill Payment,Mumbai,23,iOS,0
21800.93,Merchant Payment,Kolkata,16,iOS,0
1998.43,Send Money,Hyderabad,17,Android,0
24638.16,Merchant Payment,Mumbai,16,Android,0
32194.05,Merchant Payment,Kolkata,0,Android,0
17918.2,Send Money,Kolkata,19,Android,0
14732.57,Merchant Payment,Chennai,2,Android,0
32826.33,Merchant Payment,Mumbai,4,iOS,1
14832.85,Merchant Payment,Delhi,17,Android,0
29295.02,Bill Payment,Bangalore,12,Android,0
33168.04,Merchant Payment,Chennai,14,iOS,0
34904.68,Merchant Payment,Kolkata,5,iOS,0
43448.8,Bill Payment,Bangalore,17,Android,0
10161.31,Bill Payment,Mumbai,8,iOS,0
20445.31,Send Money,Chennai,11,Android,0
17145.72,Bill Payment,Chennai,5,Android,0
36216.23,Bill Payment,Hyderabad,23,Android,0
19252.29,Send Money,Bangalore,16,iOS,0
14263.97,Bill Payment,Delhi,6,iOS,0
30920.23,Merchant Payment,Chennai,18,iOS,0
43401.31,Merchant Payment,Delhi,1,iOS,1
16327.34,Merchant Payment,Kolkata,3,Android,0
38852.91,Bill Payment,Kolkata,14,iOS,0
44819.87,Bill Payment,Chennai,19,iOS,0
20142.17,Send Money,Bangalore,20,iOS,0
3025.94,Merchant Payment,Hyderabad,9,iOS,0
14108.84,Send Money,Hyderabad,8,iOS,0
27097.65,Send Money,Delhi,6,Android,0
38557.86,Bill Payment,Bangalore,19,Android,0
4178.37,Bill Payment,Hyderabad,22,iOS,0
20868.73,Merchant Payment,Kolkata,17,iOS,0
25822.59,Merchant Payment,Chennai,7,Android,0
42087.37,Merchant Payment,Mumbai,13,Android,0
35309.6,Merchant Payment,Hyderabad,11,Android,0
9310.55,Send Money,Chennai,17,iOS,0
47737.6,Merchant Payment,Kolkata,13,Android,0
46277.23,Send Money,Delhi,0,iOS,0
35417.79,Send Money,Hyderabad,6,Android,0
2592.88,Bill Payment,Mumbai,23,Android,0
36922.99,Bill Payment,Hyderabad,10,iOS,0
33533.52,Merchant Payment,Delhi,23,iOS,0
48755.5,Merchant Payment,Chennai,23,iOS,0
4730.06,Send Money,Chennai,6,Android,0
19913.36,Send Money,Kolkata,13,iOS,0
19776.56,Bill Payment,Chennai,10,iOS,0
24561.38,Merchant Payment,Hyderabad,15,Android,0
26573.15,Bill Payment,Hyderabad,3,iOS,0
20874.55,Merchant Payment,Kolkata,16,iOS,0
111.05,Merchant Payment,Chennai,5,iOS,0
25716.4,Merchant Payment,Delhi,6,Android,0
11064.19,Merchant Payment,Mumbai,4,iOS,0
46333.95,Merchant Payment,Mumbai,21,Android,0
28508.2,Merchant Payment,Kolkata,9,Android,0
662.8,Send Money,Hyderabad,13,Android,0
19672.5,Merchant Payment,Hyderabad,22,iOS,0
